sõmerpalu vald,0,2002
urvaste vald,0,2002
varstu vald,0,2002
vastseliina vald,75.5,2002
võru vald,0,2002
whole country,106775.2,2003
northern estonia,51528,2003
central estonia,10044.1,2003
northeastern estonia,842.6,2003
western estonia,7938.2,2003
southern estonia,36422.3,2003
harju maakond,51528,2003
kehra linn,0,2003
keila linn,6907.5,2003
loksa linn,0,2003
maardu linn,587.8,2003
paldiski linn,0,2003
saue linn,0,2003
tallinn,10574.7,2003
aegviidu vald,0,2003
anija vald,0,2003
harku vald,0,2003
jõelähtme vald,852.1,2003
keila vald,0,2003
kernu vald,0,2003
kiili vald,0,2003
kose vald,1523.5,2003
kuusalu vald,0,2003
kõue vald,436.6,2003
loksa vald,0,2003
nissi vald,0,2003
padise vald,0,2003
raasiku vald,0,2003
rae vald,23754.5,2003
saku vald,5055.7,2003
saue vald,1571,2003
vasalemma vald,0,2003
viimsi vald,264.6,2003
hiiu maakond,0,2003
kärdla linn,0,2003
emmaste vald,0,2003
hiiu vald,0,2003
kõrgessaare vald,0,2003
käina vald,0,2003
pühalepa vald,0,2003
ida-viru maakond,842.6,2003
jõhvi linn,0,2003
kiviõli linn,0,2003
kohtla-järve linn,622,2003
narva linn,0,2003
narva-jõesuu linn,0,2003
püssi linn,0,2003
sillamäe linn,0,2003
alajõe vald,0,2003
aseri vald,0,2003
avinurme vald,0,2003
iisaku vald,167.6,2003
illuka vald,0,2003
jõhvi vald,0,2003
kohtla vald,0,2003
kohtla-nõmme vald,0,2003
lohusuu vald,0,2003
lüganuse vald,53,2003
maidla vald,0,2003
mäetaguse vald,0,2003
sonda vald,0,2003
toila vald,0,2003
tudulinna vald,0,2003
vaivara vald,0,2003
jõgeva maakond,0,2003
jõgeva linn,0,2003
mustvee linn,0,2003
põltsamaa linn,0,2003
jõgeva vald,0,2003
kasepää vald,0,2003
pajusi vald,0,2003
pala vald,0,2003
palamuse vald,0,2003
puurmani vald,0,2003
põltsamaa vald,0,2003
saare vald,0,2003
tabivere vald,0,2003
torma vald,0,2003
järva maakond,638.2,2003
paide linn,0,2003
türi linn,0,2003
albu vald,0,2003
ambla vald,0,2003
imavere vald,0,2003
järva-jaani vald,0,2003
kabala vald,0,2003
kareda vald,0,2003
koeru vald,0,2003
koigi vald,216,2003
lehtse vald,0,2003
oisu vald,0,2003
paide vald,0,2003
roosna-alliku vald,422.2,2003
türi vald,0,2003
väätsa vald,0,2003
lääne maakond,175.2,2003
haapsalu linn,0,2003
hanila vald,0,2003
kullamaa vald,175.2,2003
lihula vald,0,2003
lääne-nigula vald,0,2003
martna vald,0,2003
noarootsi vald,0,2003
nõva vald,0,2003
oru vald,0,2003
ridala vald,0,2003
risti vald,0,2003
taebla vald,0,2003
vormsi vald,0,2003
lääne-viru maakond,7943.6,2003
kunda linn,0,2003
rakvere linn,137.6,2003
tamsalu linn,0,2003
tapa linn,0,2003
avanduse vald,0,2003
haljala vald,0,2003
kadrina vald,0,2003
laekvere vald,0,2003
rakke vald,0,2003
rakvere vald,0,2003
rägavere vald,0,2003
saksi vald,0,2003
sõmeru vald,7806,2003
tamsalu vald,0,2003
tapa vald,0,2003
vihula vald,0,2003
vinni vald,0,2003
viru-nigula vald,0,2003
väike-maarja vald,0,2003
põlva maakond,0,2003
põlva linn,0,2003
räpina linn,0,2003
ahja vald,0,2003
kanepi vald,0,2003
kõlleste vald,0,2003
laheda vald,0,2003
mikitamäe vald,0,2003
mooste vald,0,2003
orava vald,0,2003
põlva vald,0,2003
räpina vald,0,2003
valgjärve vald,0,2003
vastse-kuuste vald,0,2003
veriora vald,0,2003
värska vald,0,2003
pärnu maakond,7152.8,2003
kilingi-nõmme linn,0,2003
pärnu linn,4962.3,2003
sindi linn,0,2003
are vald,0,2003
audru vald,0,2003
halinga vald,0,2003
häädemeeste vald,0,2003
kaisma vald,0,2003
kihnu vald,0,2003
koonga vald,0,2003
lavassaare vald,0,2003
paikuse vald,1814,2003
saarde vald,0,2003
sauga vald,376.5,2003
surju vald,0,2003
tahkuranna vald,0,2003
tali vald,0,2003
tootsi vald,0,2003
tori vald,0,2003
tõstamaa vald,0,2003
varbla vald,0,2003
vändra vald (town),0,2003
vändra vald,0,2003
rapla maakond,1462.3,2003
rapla linn,0,2003
juuru vald,0,2003
järvakandi vald,0,2003
kaiu vald,0,2003
kehtna vald,1306,2003
kohila vald (town),0,2003
kohila vald,156.3,2003
käru vald,0,2003
loodna vald,0,2003
märjamaa vald (town),0,2003
märjamaa vald,0,2003
raikküla vald,0,2003
rapla vald,0,2003
vigala vald,0,2003
saare maakond,610.2,2003
kuressaare linn,236.6,2003
kaarma vald,0,2003
kihelkonna vald,0,2003
kärla vald,0,2003
laimjala vald,0,2003
leisi vald,0,2003
lääne-saare vald,0,2003
lümanda vald,373.6,2003
muhu vald,0,2003
mustjala vald,0,2003
orissaare vald,0,2003
pihtla vald,0,2003
pöide vald,0,2003
ruhnu vald,0,2003
salme vald,0,2003
torgu vald,0,2003
valjala vald,0,2003
tartu maakond,11186.6,2003
elva linn,360.7,2003
kallaste linn,0,2003
tartu linn,3533,2003
alatskivi vald,0,2003
haaslava vald,0,2003
kambja vald,0,2003
konguta vald,0,2003
laeva vald,0,2003
luunja vald,0,2003
meeksi vald,0,2003
mäksa vald,0,2003
nõo vald,277.7,2003
peipsiääre vald,0,2003
piirissaare vald,0,2003
puhja vald,0,2003
rannu vald,0,2003
rõngu vald,3373.7,2003
tartu vald,0,2003
tähtvere vald,0,2003
vara vald,0,2003
võnnu vald,333.1,2003
ülenurme vald,3308.4,2003
valga maakond,16497.2,2003
tõrva linn,246.7,2003
